,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
1474,Cytoplasm_Texture_InfoMeas2_WGA_20_02_256,259,218,GO:1902495,transmembrane transporter complex,cellular_component,4.3131953811905255e-09,3.750323383945162e-06,6,210,13,"{526, 527, 528, 529, 533, 51382, 537, 9114}"
1475,Cytoplasm_Texture_InfoMeas2_WGA_20_02_256,259,218,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,2.2370152329834313e-10,9.773519552904612e-07,8,210,24,"{526, 527, 528, 529, 533, 51382, 537, 9114}"
1476,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0097401,synaptic vesicle lumen acidification,biological_process,2.959201620921828e-15,3.5329908152185705e-11,10,234,16,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1477,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0061795,Golgi lumen acidification,biological_process,8.673206173414654e-14,5.177470425219878e-10,8,234,10,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1478,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0016241,regulation of macroautophagy,biological_process,7.205994547636463e-13,2.8677456301410574e-09,13,234,55,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1479,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0048388,endosomal lumen acidification,biological_process,2.3875425138649926e-12,7.1262175182585374e-09,8,234,14,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1480,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0051452,intracellular pH reduction,biological_process,5.500441335485126e-12,1.3133953820871384e-08,8,234,14,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1481,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0007035,vacuolar acidification,biological_process,1.9225802993692268e-11,3.825614365694866e-08,9,234,23,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1482,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0007042,lysosomal lumen acidification,biological_process,5.290032672635404e-10,9.022528582656298e-07,8,234,22,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1483,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0030665,clathrin-coated vesicle membrane,cellular_component,1.9579684373899034e-15,3.404907112621042e-12,12,234,29,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1484,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,3.139922932963129e-13,2.7301629902114405e-10,8,234,11,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1485,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:1902495,transmembrane transporter complex,cellular_component,9.30055173463473e-13,5.391219822176599e-10,8,234,13,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1486,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0005654,nucleoplasm,cellular_component,1.4664070833386762e-12,6.375204794814894e-10,102,234,3887,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1487,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,2.3875425138649926e-12,8.303872863222443e-10,8,234,13,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1488,Cytoplasm_Texture_InfoMeas2_WGA_5_00_256,277,235,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,2.2114190259065972e-13,9.661689724185923e-10,10,234,24,"{523, 526, 9550, 528, 529, 9296, 10159, 51382, 51606, 537}"
1489,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0007035,vacuolar acidification,biological_process,7.48070463693366e-12,8.931213266035098e-08,7,73,23,"{523, 526, 527, 533, 51382, 537, 9114}"
1490,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0097401,synaptic vesicle lumen acidification,biological_process,5.917181050923844e-11,3.532261228348989e-07,6,73,16,"{523, 526, 527, 533, 51382, 537, 9114}"
1491,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0016241,regulation of macroautophagy,biological_process,1.1834839566136783e-10,4.709871652670235e-07,8,73,55,"{523, 526, 527, 533, 51382, 537, 9114}"
1492,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0061795,Golgi lumen acidification,biological_process,4.4265282994730716e-10,1.3212080341852252e-06,5,73,10,"{523, 526, 527, 533, 51382, 537, 9114}"
1493,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:1902600,proton transmembrane transport,biological_process,1.2713131739701099e-09,3.0356415968058285e-06,9,73,139,"{523, 526, 527, 533, 51382, 537, 9114}"
1494,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0048388,endosomal lumen acidification,biological_process,2.2365695346295504e-09,4.4504006123237e-06,5,73,14,"{523, 526, 527, 533, 51382, 537, 9114}"
1495,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0051452,intracellular pH reduction,biological_process,3.4666910153270406e-09,5.912689147427077e-06,5,73,14,"{523, 526, 527, 533, 51382, 537, 9114}"
1496,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0030665,clathrin-coated vesicle membrane,cellular_component,3.8871733510696943e-13,6.759794457510198e-10,8,73,29,"{523, 526, 527, 533, 51382, 537, 9114}"
1497,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:1902495,transmembrane transporter complex,cellular_component,6.927228077982099e-12,6.023224813805435e-09,6,73,13,"{523, 526, 527, 533, 51382, 537, 9114}"
1498,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,2.2365695346295504e-09,1.2964648069069294e-06,5,73,13,"{523, 526, 527, 533, 51382, 537, 9114}"
1499,Cytoplasm_Texture_InfoMeas2_WGA_5_01_256,82,74,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,5.222975079233674e-12,2.2819178121171922e-08,7,73,24,"{523, 526, 527, 533, 51382, 537, 9114}"
1500,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:0061795,Golgi lumen acidification,biological_process,9.752899816580287e-12,1.1643987091015205e-07,6,98,10,"{527, 9296, 10159, 533, 51382, 537}"
1501,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:0048388,endosomal lumen acidification,biological_process,7.851330501278478e-11,4.686851742738188e-07,6,98,14,"{527, 9296, 10159, 533, 51382, 537}"
1502,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:0051452,intracellular pH reduction,biological_process,1.3671579501858468e-10,5.440832922422942e-07,6,98,14,"{527, 9296, 10159, 533, 51382, 537}"
1503,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:0097401,synaptic vesicle lumen acidification,biological_process,3.609628585544019e-10,1.077383892070251e-06,6,98,16,"{527, 9296, 10159, 533, 51382, 537}"
1504,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:1902495,transmembrane transporter complex,cellular_component,4.248745039307852e-11,6.826731870861637e-08,6,98,13,"{527, 9296, 10159, 533, 51382, 537}"
1505,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,7.851330501278478e-11,6.826731870861637e-08,6,98,13,"{527, 9296, 10159, 533, 51382, 537}"
1506,Cytoplasm_Texture_InfoMeas2_WGA_5_02_256,106,98,GO:0030665,clathrin-coated vesicle membrane,cellular_component,2.9260305249275566e-10,1.6961223609496738e-07,7,98,29,"{527, 9296, 10159, 533, 51382, 537}"
1507,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:0016241,regulation of macroautophagy,biological_process,2.2615914976385954e-10,2.7001140890307193e-06,8,79,55,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1508,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:0061795,Golgi lumen acidification,biological_process,6.631369754502171e-10,3.958596174950071e-06,5,79,10,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1509,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:0007035,vacuolar acidification,biological_process,1.1809074439188283e-09,4.699617990982297e-06,6,79,23,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1510,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:1902495,transmembrane transporter complex,cellular_component,4.4680308281251013e-14,7.76990561010955e-11,7,79,13,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1511,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:0030665,clathrin-coated vesicle membrane,cellular_component,6.267851269576704e-11,5.449896678896944e-08,7,79,29,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1512,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:0033176,proton-transporting V-type ATPase complex,cellular_component,3.3474246217346738e-09,1.940390472398866e-06,5,79,13,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1513,Cytoplasm_Texture_InfoMeas2_WGA_5_03_256,89,79,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",molecular_function,9.245977655543585e-12,4.039567637706992e-08,7,79,24,"{5289, 523, 527, 528, 533, 51382, 51606, 9114}"
1514,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_00_256,80,73,GO:0032040,small-subunit processome,cellular_component,3.7294682436328683e-11,6.485545275677558e-08,9,73,74,"{6210, 9790, 79050, 57647, 10607, 79954, 10171, 5822, 25983}"
1515,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0042274,ribosomal small subunit biogenesis,biological_process,2.2317365245025823e-15,2.664470236603633e-11,11,61,72,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1516,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0006364,rRNA processing,biological_process,3.390460584639062e-10,1.6645862123075143e-06,9,61,115,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1517,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,4.1827277300632743e-10,1.6645862123075143e-06,6,61,27,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1518,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0032040,small-subunit processome,cellular_component,2.6265535675935082e-15,4.5675766540451106e-12,11,61,74,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1519,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0005730,nucleolus,cellular_component,1.1620020495848594e-11,1.0103607821140352e-08,20,61,1357,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1520,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0005654,nucleoplasm,cellular_component,5.7193812891819456e-09,3.3153346872958013e-06,35,61,3887,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1521,Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03_256,64,61,GO:0003723,RNA binding,molecular_function,1.9061025582846837e-11,8.327762077145783e-08,24,61,1389,"{84128, 6209, 55813, 84135, 6218, 5822, 9277, 8602, 6205, 9790, 102724159}"
1522,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0032543,mitochondrial translation,biological_process,6.207982892537094e-33,7.411710775400038e-29,37,457,94,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1523,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,biological_process,1.4320721188251829e-10,8.54875451332693e-07,14,457,64,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1524,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005743,mitochondrial inner membrane,cellular_component,6.956738088179633e-22,1.2097767535344382e-18,55,457,454,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1525,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005739,mitochondrion,cellular_component,5.472676504479645e-21,4.758492220645051e-18,98,457,1367,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1526,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,1.813555483532001e-18,1.0512576619540501e-15,17,457,32,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1527,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,1.0247235975996898e-14,4.454985840564651e-12,18,457,56,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1528,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005759,mitochondrial matrix,cellular_component,1.9960728507265844e-14,6.94234137482706e-12,41,457,381,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1529,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005747,mitochondrial respiratory chain complex I,cellular_component,5.916113946853788e-11,1.7146870255964565e-08,14,457,49,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1530,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005654,nucleoplasm,cellular_component,6.162452514667121e-09,1.5309292747151604e-06,158,457,3887,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1531,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0003723,RNA binding,molecular_function,2.254076797706595e-19,9.848061529180113e-16,98,457,1389,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1532,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0003735,structural constituent of ribosome,molecular_function,1.1826538820514822e-15,2.583507405341463e-12,29,457,178,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1533,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_00_256,514,464,GO:0005515,protein binding,molecular_function,1.5136883092142985e-09,2.2044347409857564e-06,368,457,12647,"{51073, 63875, 55173, 54534, 51081, 7818, 55052, 29088, 64928, 54948, 6183, 26024, 51116, 28973, 65080, 51258, 54460, 116540, 23107, 64963, 64965, 28998, 60488, 65993, 64968, 10573, 51023, 64979, 54998, 84311, 118487, 65003, 65005, 55278, 90480, 84340, 55037}"
1534,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0032543,mitochondrial translation,biological_process,9.242193510618242e-25,1.1034254832327121e-20,28,342,94,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1535,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0042274,ribosomal small subunit biogenesis,biological_process,7.048403951557415e-15,4.207544738882199e-11,18,342,72,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1536,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0006364,rRNA processing,biological_process,2.0135159533917567e-13,8.013122322514727e-10,20,342,115,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1537,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0005739,mitochondrion,cellular_component,6.11229347813844e-26,1.0629278358482745e-22,90,342,1367,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1538,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0005743,mitochondrial inner membrane,cellular_component,2.2008936611913158e-20,1.913677038405849e-17,46,342,454,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1539,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0032040,small-subunit processome,cellular_component,9.215947070818008e-15,5.342177318717505e-12,18,342,74,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1540,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0005762,mitochondrial large ribosomal subunit,cellular_component,2.8934653823765575e-14,1.2579340749882084e-11,16,342,56,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1541,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0005759,mitochondrial matrix,cellular_component,3.799570595306943e-14,1.3214906530477548e-11,35,342,381,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1542,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0005763,mitochondrial small ribosomal subunit,cellular_component,3.402318385177904e-11,9.86105278637396e-09,11,342,32,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1543,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0003723,RNA binding,molecular_function,2.6038974498660953e-24,1.1376427958464971e-20,90,342,1389,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
1544,Cytoplasm_Texture_InverseDifferenceMoment_Phalloidin_10_01_256,383,346,GO:0003735,structural constituent of ribosome,molecular_function,5.625499107064885e-17,1.2288902799383241e-13,27,342,178,"{51073, 63875, 54534, 7818, 78988, 29074, 64928, 6183, 26024, 51116, 28973, 65080, 51258, 64960, 64965, 64968, 65993, 122704, 64979, 54998, 84311, 118487, 740, 79590, 65003, 55278, 65008, 55037}"
