,Feature,num_feat_genes,num_feat_ids,GO,term,class,p,p_corr,n_genes,n_study,n_go,study_geneIDs
1061,Nuclei_AreaShape_InertiaTensorEigenvalues_0,114,98,GO:0042274,ribosomal small subunit biogenesis,biological_process,3.127443778776577e-16,3.733855127481356e-12,13,97,72,"{84128, 6209, 55813, 51077, 55272, 88745, 92856, 57647, 51602, 84946, 6228, 23160, 11103}"
1062,Nuclei_AreaShape_InertiaTensorEigenvalues_0,114,98,GO:0006364,rRNA processing,biological_process,2.891687306996335e-12,1.7261927379114622e-08,12,97,115,"{84128, 6209, 55813, 51077, 55272, 88745, 92856, 57647, 51602, 84946, 6228, 23160, 11103}"
1063,Nuclei_AreaShape_InertiaTensorEigenvalues_0,114,98,GO:0005654,nucleoplasm,cellular_component,1.1310364054458423e-13,1.9668723090703196e-10,56,97,3887,"{84128, 6209, 55813, 51077, 55272, 88745, 92856, 57647, 51602, 84946, 6228, 23160, 11103}"
1064,Nuclei_AreaShape_InertiaTensorEigenvalues_0,114,98,GO:0032040,small-subunit processome,cellular_component,5.501389215573631e-13,4.783457922941273e-10,11,97,74,"{84128, 6209, 55813, 51077, 55272, 88745, 92856, 57647, 51602, 84946, 6228, 23160, 11103}"
1065,Nuclei_AreaShape_InertiaTensorEigenvalues_0,114,98,GO:0005730,nucleolus,cellular_component,5.224590748597718e-10,3.028521103937144e-07,23,97,1357,"{84128, 6209, 55813, 51077, 55272, 88745, 92856, 57647, 51602, 84946, 6228, 23160, 11103}"
1066,Nuclei_AreaShape_InertiaTensor_1_1,84,78,GO:0006364,rRNA processing,biological_process,1.4281546556614647e-10,1.7050738433942228e-06,10,78,115,"{84128, 4931, 9221, 51367, 84135, 55272, 51602, 56915, 23223, 1662}"
1067,Nuclei_AreaShape_InertiaTensor_1_1,84,78,GO:0005654,nucleoplasm,cellular_component,6.013146043541836e-10,1.0456860969719254e-06,43,78,3887,"{84128, 4931, 9221, 51367, 84135, 55272, 51602, 56915, 23223, 1662}"
1068,Nuclei_AreaShape_SpatialMoment_2_3,178,151,GO:0005654,nucleoplasm,cellular_component,4.3163859176370566e-11,7.506195110770841e-08,68,141,3887,"{5888, 2305, 5889, 9733, 6663, 8208, 2960, 55954, 29072, 27161, 10522, 6426, 253980, 55193, 29110, 84128, 6432, 11169, 64421, 51367, 9128, 88745, 84447, 51755, 10155, 55599, 5424, 5425, 8882, 5685, 5814, 10038, 8888, 9400, 5690, 57019, 5433, 5557, 10302, 9918, 56254, 3265, 55234, 10951, 4175, 6223, 5719, 2011, 5598, 5983, 55904, 57697, 9442, 10081, 8932, 5985, 57187, 89958, 6502, 4066, 51686, 6119, 25836, 9837, 9968, 10614, 64375, 6908}"
1069,Nuclei_Correlation_K_Cycle01_DAPI_Mito,164,132,GO:0005654,nucleoplasm,cellular_component,8.260365251602832e-11,1.4364775172537325e-07,63,128,3887,"{5888, 9092, 10885, 8453, 8454, 26121, 6923, 2958, 56848, 64785, 10128, 7317, 10262, 55832, 3611, 10523, 5531, 54433, 10274, 4899, 11169, 51750, 2475, 1453, 29101, 1457, 5426, 29107, 1844, 5558, 7737, 5689, 51385, 29115, 84930, 56259, 10054, 11340, 4172, 3276, 6606, 4176, 9810, 56915, 9939, 6229, 983, 10714, 10844, 6749, 53981, 5983, 8295, 6119, 144108, 9837, 84844, 6637, 26097, 55666, 7415, 9978, 55294}"
1070,Nuclei_Correlation_K_Mito_Cycle01_DAPI,232,186,GO:0005654,nucleoplasm,cellular_component,1.0349216334542592e-12,1.7997287205769567e-09,84,179,3887,"{26121, 163859, 83987, 10262, 3611, 51750, 26157, 9265, 5689, 7737, 5691, 11321, 11340, 4172, 4176, 6224, 9810, 56915, 1108, 6229, 10844, 9837, 1655, 4221, 8317, 645, 401541, 10885, 3215, 7311, 8850, 7317, 54433, 4782, 4796, 9416, 1736, 3276, 9939, 144108, 9453, 7922, 7415, 9978, 8453, 9477, 6923, 10001, 5905, 10523, 4899, 7469, 29997, 5426, 1845, 112950, 11065, 5434, 3399, 25957, 55145, 8554, 84844, 55666, 902, 2958, 10128, 7570, 11169, 2475, 29102, 1457, 29107, 3508, 5557, 5558, 56259, 983, 10714, 9184, 6633, 6637, 2547, 55284}"
1071,Nuclei_Correlation_K_Mito_WGA,283,259,GO:0042274,ribosomal small subunit biogenesis,biological_process,5.101764200361346e-12,6.09099627881141e-08,14,253,72,"{51077, 88745, 2091, 5822, 64434, 84946, 51096, 11103, 23160, 57050, 10171, 27292, 9790, 102724159}"
1072,Nuclei_Correlation_K_Mito_WGA,283,259,GO:0017119,Golgi transport complex,cellular_component,8.419975365957395e-12,1.4642337161399911e-08,7,253,9,"{51077, 88745, 2091, 5822, 64434, 84946, 51096, 11103, 23160, 57050, 10171, 27292, 9790, 102724159}"
1073,Nuclei_Correlation_K_Mito_WGA,283,259,GO:0032040,small-subunit processome,cellular_component,1.3618253308994536e-09,1.1841071252170748e-06,12,253,74,"{51077, 88745, 2091, 5822, 64434, 84946, 51096, 11103, 23160, 57050, 10171, 27292, 9790, 102724159}"
1074,Nuclei_Correlation_K_Mito_WGA,283,259,GO:0005654,nucleoplasm,cellular_component,2.164743736466238e-09,1.2548297859049293e-06,100,253,3887,"{51077, 88745, 2091, 5822, 64434, 84946, 51096, 11103, 23160, 57050, 10171, 27292, 9790, 102724159}"
1075,Nuclei_Correlation_K_Mito_WGA,283,259,GO:0003723,RNA binding,molecular_function,6.515685817592544e-18,2.8467031337061826e-14,66,253,1389,"{51077, 88745, 2091, 5822, 64434, 84946, 51096, 11103, 23160, 57050, 10171, 27292, 9790, 102724159}"
1076,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0042274,ribosomal small subunit biogenesis,biological_process,5.715974863602948e-11,6.824302389655561e-07,14,303,72,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1077,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,4.663600931556936e-10,2.7839365760929134e-06,9,303,27,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1078,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0032039,integrator complex,cellular_component,1.8097819352814687e-10,3.147210785454474e-07,8,303,19,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1079,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0005654,nucleoplasm,cellular_component,2.6363203323070202e-09,2.1349279482571798e-06,115,303,3887,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1080,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0017119,Golgi transport complex,cellular_component,3.6830269377639673e-09,2.1349279482571798e-06,6,303,9,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1081,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0032040,small-subunit processome,cellular_component,1.038822203857661e-08,4.516279531271181e-06,12,303,74,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1082,Nuclei_Correlation_K_WGA_Mito,349,309,GO:0003723,RNA binding,molecular_function,9.208000875754208e-14,4.0229755826170133e-10,66,303,1389,"{51077, 88745, 2091, 5822, 6223, 64434, 84946, 51096, 11103, 23160, 57050, 27292, 9790, 102724159}"
1083,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0042274,ribosomal small subunit biogenesis,biological_process,7.734490011314404e-22,9.234207624508268e-18,22,282,72,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1084,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0006364,rRNA processing,biological_process,1.6319468241753405e-18,9.741906566914696e-15,23,282,115,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1085,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0032040,small-subunit processome,cellular_component,2.823857929700311e-20,4.9106889397488407e-17,21,282,74,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1086,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0005730,nucleolus,cellular_component,4.760527825072192e-14,4.139278943900271e-11,49,282,1357,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1087,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0005654,nucleoplasm,cellular_component,2.728108603692953e-13,1.5813936206073485e-10,119,282,3887,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1088,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0034388,Pwp2p-containing subcomplex of 90S preribosome,cellular_component,1.0095292879607772e-08,4.388928579409479e-06,5,282,6,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1089,Nuclei_Granularity_2_DAPI_Painting,331,285,GO:0003723,RNA binding,molecular_function,6.388609182198245e-16,2.791183351702413e-12,67,282,1389,"{55813, 10885, 51077, 51096, 27292, 134430, 84128, 10528, 57647, 92856, 5822, 6206, 6209, 10436, 6223, 84946, 6228, 6229, 55127, 55272, 10607, 23160}"
1090,Nuclei_Granularity_3_Mito,160,139,GO:0042274,ribosomal small subunit biogenesis,biological_process,4.1014972388939954e-22,4.896777553515541e-18,18,136,72,"{6208, 84128, 10885, 51077, 84135, 88745, 6191, 8602, 6228, 51096, 6230, 10199, 23160, 57050, 65083, 27292, 9277, 11103}"
1091,Nuclei_Granularity_3_Mito,160,139,GO:0006364,rRNA processing,biological_process,1.645218466308235e-10,9.82113163462701e-07,12,136,115,"{6208, 84128, 10885, 51077, 84135, 88745, 6191, 8602, 6228, 51096, 6230, 10199, 23160, 57050, 65083, 27292, 9277, 11103}"
1092,Nuclei_Granularity_3_Mito,160,139,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,1.224909720870428e-09,4.874732385824013e-06,7,136,27,"{6208, 84128, 10885, 51077, 84135, 88745, 6191, 8602, 6228, 51096, 6230, 10199, 23160, 57050, 65083, 27292, 9277, 11103}"
1093,Nuclei_Granularity_3_Mito,160,139,GO:0032040,small-subunit processome,cellular_component,5.430030760189502e-22,9.442823491969543e-19,18,136,74,"{6208, 84128, 10885, 51077, 84135, 88745, 6191, 8602, 6228, 51096, 6230, 10199, 23160, 57050, 65083, 27292, 9277, 11103}"
1094,Nuclei_Granularity_3_Mito,160,139,GO:0005730,nucleolus,cellular_component,2.444534293738609e-10,2.1255225684057203e-07,28,136,1357,"{6208, 84128, 10885, 51077, 84135, 88745, 6191, 8602, 6228, 51096, 6230, 10199, 23160, 57050, 65083, 27292, 9277, 11103}"
1095,Nuclei_Granularity_3_Mito,160,139,GO:0003723,RNA binding,molecular_function,4.37768769778892e-16,1.912611755163979e-12,44,136,1389,"{6208, 84128, 10885, 51077, 84135, 88745, 6191, 8602, 6228, 51096, 6230, 10199, 23160, 57050, 65083, 27292, 9277, 11103}"
1096,Nuclei_Granularity_3_Phalloidin,22,20,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.954737516674242e-12,2.3337611211573778e-08,7,20,72,"{10885, 84135, 6228, 10199, 23160, 57050, 65083}"
1097,Nuclei_Granularity_3_Phalloidin,22,20,GO:0032040,small-subunit processome,cellular_component,1.4453221281619618e-14,2.5134151808736514e-11,8,20,74,"{10885, 84135, 6228, 10199, 23160, 57050, 65083}"
1098,Nuclei_Granularity_3_WGA,44,35,GO:0042274,ribosomal small subunit biogenesis,biological_process,1.6080773916959457e-10,1.9198835979457895e-06,7,35,72,"{51077, 56902, 27340, 6228, 6203, 9277, 134430}"
1099,Nuclei_Granularity_3_WGA,44,35,GO:0032040,small-subunit processome,cellular_component,1.7784993996704283e-10,3.0928104560268745e-07,7,35,74,"{51077, 56902, 27340, 6228, 6203, 9277, 134430}"
1100,Nuclei_Intensity_IntegratedIntensityEdge_ConA,26,25,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,biological_process,2.7311895683565733e-11,3.260767225660913e-07,5,25,16,"{8813, 79087, 10195, 79796, 85365}"
1101,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0006260,DNA replication,biological_process,5.398169266592301e-12,6.444874287384548e-08,15,246,91,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1102,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0006281,DNA repair,biological_process,1.2759564721425644e-11,7.616822160455038e-08,22,246,245,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1103,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0006261,DNA-templated DNA replication,biological_process,2.377490792499008e-10,9.461620857215219e-07,9,246,28,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1104,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0006271,DNA strand elongation involved in DNA replication,biological_process,3.554022341570466e-10,1.060786818400245e-06,6,246,8,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1105,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0005654,nucleoplasm,cellular_component,1.0529421790567308e-17,1.831066449379655e-14,117,246,3887,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1106,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0005634,nucleus,cellular_component,7.034210413855617e-10,6.116245954847459e-07,121,246,5616,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1107,Nuclei_Intensity_LowerQuartileIntensity_DAPI_Painting,290,252,GO:0003677,DNA binding,molecular_function,2.192541507440472e-12,9.579213846007423e-09,44,246,1032,"{23649, 5985, 6118, 54921, 4176, 5424, 5425, 5426, 5427, 25942, 2237, 9401, 6749, 11198, 5983}"
1108,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0042274,ribosomal small subunit biogenesis,biological_process,8.754816960658023e-30,1.0452375969329614e-25,28,310,72,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1109,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0006364,rRNA processing,biological_process,1.0552993528930162e-23,6.29960948709486e-20,28,310,115,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1110,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0006413,translational initiation,biological_process,7.937307550058761e-13,3.1587838280050513e-09,14,310,54,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1111,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process,5.706635268656112e-10,1.7032879618121332e-06,9,310,27,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1112,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0030490,maturation of SSU-rRNA,biological_process,1.2110408610877019e-09,2.848337056157927e-06,8,310,19,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1113,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0034475,U4 snRNA 3'-end processing,biological_process,1.4314450403674982e-09,2.848337056157927e-06,6,310,8,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1114,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0032040,small-subunit processome,cellular_component,1.407951605389176e-29,2.448427841771777e-26,28,310,74,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1115,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0005654,nucleoplasm,cellular_component,7.301300972868116e-19,6.348481195908827e-16,141,310,3887,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1116,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0005730,nucleolus,cellular_component,2.6461967165474128e-17,1.533912030025317e-14,57,310,1357,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1117,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0034388,Pwp2p-containing subcomplex of 90S preribosome,cellular_component,5.2843839908859316e-11,2.2973859400376588e-08,6,310,6,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1118,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0101019,nucleolar exosome (RNase complex),cellular_component,1.1548503706770924e-10,4.016569589214927e-08,7,310,10,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1119,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0000176,nuclear exosome (RNase complex),cellular_component,7.369644861723979e-10,2.1359687357563331e-07,7,310,12,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1120,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0000177,cytoplasmic exosome (RNase complex),cellular_component,1.570107965083378e-09,3.9005967875428483e-07,7,310,13,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1121,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0000178,exosome (RNase complex),cellular_component,5.693080562514313e-09,1.2375333872765487e-06,7,310,15,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1122,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0033290,eukaryotic 48S preinitiation complex,cellular_component,1.663668368477013e-08,3.2145769919794735e-06,7,310,17,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1123,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0016282,eukaryotic 43S preinitiation complex,cellular_component,2.6769825918861478e-08,4.6552727272900105e-06,7,310,18,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1124,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0003723,RNA binding,molecular_function,1.631508507919844e-30,7.128060671101798e-27,94,310,1389,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
1125,Nuclei_Intensity_LowerQuartileIntensity_Mito,345,312,GO:0003743,translation initiation factor activity,molecular_function,8.666440901627642e-12,1.8931840149605585e-08,13,310,51,"{55813, 10885, 51077, 83732, 51096, 27292, 134430, 84128, 10528, 88745, 57647, 92856, 65083, 128061, 91582, 102724159, 5822, 56902, 27341, 6228, 55127, 10199, 6234, 57050, 11103, 55781, 10607, 23160}"
